date_time,return
s33d1003,0.0005070329378624372
s34d1003,0.0004617463148148249
s35d1003,0.0006097070950440164
s36d1003,0.0005400423420789673
s37d1003,0.0005455067536588591
s38d1003,0.0008625349502649593
s39d1003,0.0007655239043207417
s40d1003,0.00039069092937067153
s41d1003,0.00034365431007067236
s42d1003,9.65251548654116e-05
s43d1003,0.00022394243014377778
s44d1003,0.0003736210113138628
s45d1003,0.0004929559061743053
s46d1003,0.0007262581181427003
s47d1003,0.00032595000347050273
s48d1003,-0.0002820529794317324
s49d1003,-6.945476341527071e-05
s50d1003,1.2224669437644123e-06
s51d1003,0.0002499329336271075
s52d1003,0.00021558903632813513
s53d1003,0.0006654762275951627
s0d1004,0.0013549277735868334
s1d1004,0.001385020278471232
s2d1004,0.0006574834075533844
s3d1004,0.001199258678878655
s4d1004,0.0019260523828266392
s5d1004,0.0011916845620302504
s6d1004,0.00041343095915405545
s7d1004,0.0005375664503605312
s8d1004,0.000617059903768762
s9d1004,0.0007183777880321624
s10d1004,0.0008990897881637635
s11d1004,0.0007835343288311934
s12d1004,0.0009051099893214948
s13d1004,0.0009941345859027062
s14d1004,0.0009850352492513901
s15d1004,0.0009610010972797495
s16d1004,0.000655126660433077
s17d1004,0.0006051551603265693
s18d1004,0.0006679319822558635
s19d1004,0.0006221483140808107
s20d1004,0.0003079581632269789
s21d1004,0.0005730373436261045
s22d1004,0.0007431191149792444
s23d1004,0.0003906596968876303
s24d1004,0.0007139437658396524
s25d1004,0.0005612214342639891
s26d1004,0.0006769882526390123
s27d1004,0.0004844921770598453
s28d1004,0.000640799175263591
s29d1004,0.0011786980468242241
s30d1004,0.0008776698463799654
s31d1004,0.0009806745368248846
s32d1004,0.0002731054164825555
s33d1004,0.0005723799408483166
s34d1004,0.0004946012376664645
s35d1004,-2.3681241380328708e-05
s36d1004,0.0002777349554649441
s37d1004,0.0002470113655342089
s38d1004,-8.18129394099718e-05
s39d1004,0.0005461171118540402
s40d1004,0.0007443015783293486
s41d1004,0.0008289080837719351
s42d1004,0.0005156008197992076
s43d1004,0.0010525960497548598
s44d1004,0.0009674176377034421
s45d1004,0.0011387144815236119
s46d1004,0.0010499252271538215
s47d1004,0.000940432400660372
s48d1004,0.0010881629818688177
s49d1004,0.0011516618016699394
s50d1004,0.0013971907489884726
s51d1004,0.00021961256138107758
s52d1004,-0.00012650829782927774
s53d1004,0.0005457771438626602
s0d1005,0.0004103662436097178
s1d1005,2.3199268185938524e-06
s2d1005,0.0006234876344740753
s3d1005,0.00034786153217570485
s4d1005,-0.0003243491824840971
s5d1005,0.00031004219833183767
s6d1005,0.0013655966275339312
s7d1005,0.00021754135113649198
s8d1005,9.592858167805371e-05
s9d1005,0.0006327381032518173
s10d1005,0.0009222782245278274
s11d1005,0.0006101479301583784
s12d1005,0.000606200044169426
s13d1005,0.0006169452616074911
s14d1005,0.0006402161658509299
s15d1005,0.00037108041357766623
s16d1005,9.252368582751561e-05
s17d1005,0.0004380998218079478
s18d1005,5.835160235058553e-05
s19d1005,-0.0013465982114275652
s20d1005,-0.0002653763075387652
s21d1005,-0.0008862466925786926
s22d1005,0.0009604853478160287
s23d1005,5.5402147511165794e-05
s24d1005,-0.0006890577531055717
s25d1005,-0.00045123797800720794
s26d1005,4.7157996797843414e-05
s27d1005,-0.00040517152785986667
s28d1005,-0.00026698673663888344
s29d1005,-4.60176445757788e-06
s30d1005,-0.0005548886852398145
s31d1005,-0.00032757449029061384
s32d1005,0.00019421444840322802
s33d1005,-0.0004329998205556116
s34d1005,0.0001888839106935266
s35d1005,-2.6540851031477738e-05
s36d1005,-0.00046480617350998796
s37d1005,0.00023627252311018998
s38d1005,-0.0008813555656918808
s39d1005,7.939026557872864e-06
s40d1005,0.0021524319659864993
s41d1005,-0.000521503931611688
s42d1005,0.0011810924400936953
s43d1005,0.0006977682558168118
s44d1005,-0.0007251751920345625
s45d1005,0.0015100107150470168
s46d1005,-0.0017365722754689012
s47d1005,-0.0024564965346395256
s48d1005,-0.001724623149874521
s49d1005,-0.0011276877230218087
s50d1005,-0.00020274074238053018
s51d1005,0.002296613405173062
s52d1005,0.00017117028989282806
s53d1005,-0.00015096630691782166
s0d1006,-0.0009674344945609136
s1d1006,-0.0012139808231434535
s2d1006,-0.0007834217025015503
s3d1006,-0.0009452944741499296
s4d1006,-0.0010912039570311486
s5d1006,-0.00026236793702982125
s6d1006,-0.0007883486196137417
s7d1006,-0.0008132928498363226
s8d1006,-0.0009311359370502022
s9d1006,-0.001521375100079159
s10d1006,-0.0007633148775120229
s11d1006,-0.0006045218806909353
s12d1006,-0.00020768479781697142
s13d1006,-9.825690958542663e-05
s14d1006,-0.0009153227214304342
s15d1006,-0.00042282755182982334
s16d1006,-0.0007937638737486202
s17d1006,-0.0014948847524648163
s18d1006,-0.00034766565670144543
s19d1006,-0.0001630801834493923
s20d1006,-0.001412308106145946
s21d1006,-0.001834135690639417
s22d1006,-0.00023555834258118507
s23d1006,-0.0012295978584215637
s24d1006,-0.0005394200439020466
s25d1006,-0.0010343086235574642
s26d1006,-0.0007818467016047258
s27d1006,-0.0015372192752850437
s28d1006,-0.0016326157271635325
s29d1006,-0.0009798081607399092
s30d1006,-0.0002443445728049281
s31d1006,-0.0002940895204423424
s32d1006,-0.00018736937310726573
s33d1006,0.00037494522168450236
s34d1006,-3.142700345424481e-05
s35d1006,-0.00017693610349772595
s36d1006,6.274819045949307e-05
s37d1006,-1.3464859005924042e-05
s38d1006,-0.00020102297536366562
s39d1006,0.0002679243032370287
s40d1006,0.0002287793551356233
s41d1006,4.6354901974013244e-05
s42d1006,-0.0004641724075841636
s43d1006,-0.0007103981227463228
s44d1006,-0.0004114169129111633
s45d1006,-0.0008552766816566091
s46d1006,-0.0015211188732426138
s47d1006,-0.0007849533402987103
s48d1006,-0.0005550006310176357
s49d1006,-0.0006808458645435542
s50d1006,7.24296000913032e-05
s51d1006,-0.0001766787979470075
s52d1006,-3.0457736826425188e-05
s53d1006,1.0726024546992008e-05
s0d1007,0.0002685604489501164
s1d1007,0.0004516726802287949
s2d1007,0.00044867022290985656
s3d1007,0.0002812593959834512
s4d1007,-0.00038853513119231544
s5d1007,-0.00013020023329478455
s6d1007,-0.0002756104423003265
s7d1007,-0.00011371522620167449
s8d1007,0.0005629006500709913
s9d1007,9.14422622539789e-05
s10d1007,0.0005966205170368629
s11d1007,0.000772012035513248
s12d1007,0.0002640360586700849
s13d1007,0.0009119995009989714
s14d1007,0.0008932356015401784
s15d1007,0.0004244266655004723
s16d1007,0.0006304904499802612
s17d1007,0.00045317401591647754
s18d1007,1.2970763524538034e-06
s19d1007,-0.0018573841851799314
s20d1007,-0.00029803513916588746
s21d1007,-0.0004926031216726809
s22d1007,-0.00023691737870825584
s23d1007,-0.0008814340687591524
s24d1007,-0.0006543821941981404
s25d1007,-0.0002845756939067767
s26d1007,-0.0013966476911112646
s27d1007,-0.001034520451978938
s28d1007,-0.0008651055722010419
s29d1007,-0.000792876365217526
s30d1007,-0.00032292935717767547
s31d1007,-0.0014404614058096763
s32d1007,-0.0011550278222599388
s33d1007,-0.001274717262168839
s34d1007,-0.0007900297708720691
s35d1007,-0.001299752257985903
s36d1007,-0.0015505052999413797
s37d1007,-0.0026139857375437965
s38d1007,-0.001644263504926071
s39d1007,-0.0014092806495815562
s40d1007,-0.0005694736731061169
s41d1007,-0.0008159991729695865
s42d1007,-0.0008438195842847868
s43d1007,-0.0007290174716300256
s44d1007,-0.0007115436747957221
s45d1007,-0.004028963281076539
s46d1007,0.002012770408194773
s47d1007,-0.004035797773754438
s48d1007,-0.003997782146223516
s49d1007,-0.0017154595263906016
s50d1007,-0.0018310859178065596
s51d1007,-0.0016164927860048213
s52d1007,-0.0009123209561104043
s53d1007,-0.0010733817214889046
s0d1008,-0.0008312901982315086
s1d1008,-0.0015896015022399948
s2d1008,-0.0008608148793465514
s3d1008,-0.0015048058679743709
s4d1008,-0.0005040839850713602
s5d1008,-0.0003152567035622331
s6d1008,-0.0011262055093932953
s7d1008,-0.00046795610566664194
s8d1008,-0.0007476881685469661
s9d1008,-0.0007315137314326055
s10d1008,-0.0006270744892215396
s11d1008,-0.0012782218856161325
s12d1008,-0.000968918081925139
s13d1008,-0.0005995554920960413
s14d1008,-0.0008417336303527811
s15d1008,-0.0006042575545959429
s16d1008,-0.0004344851297039382
s17d1008,-0.0007216771677687932
s18d1008,-0.0004509217178919841
s19d1008,-0.0005485696924713282
s20d1008,-0.000698157070825209
s21d1008,0.00012046998749005175
s22d1008,-0.0013640378959724206
s23d1008,-0.000706774293146258
s24d1008,-0.0006872094886265028
s25d1008,-0.0005063271124748137
s26d1008,-0.0005126250264125445
s27d1008,-0.00038676230239516026
s28d1008,-0.0009124493034374142
s29d1008,-7.582610577106788e-05
s30d1008,-0.0008611267027644996
s31d1008,-0.0005527667433180283
s32d1008,-0.0006663079803635084
s33d1008,-0.0015136607401647286
s34d1008,-0.0003187245177816221
s35d1008,-0.0004644586796890538
s36d1008,-0.0002148780239854802
s37d1008,-0.000537897264677842
s38d1008,-0.00044887078275618027
s39d1008,-0.0004423158038544201
s40d1008,-0.0002261632710369374
s41d1008,-0.000878926083502918
s42d1008,-0.0009948245820754907
s43d1008,-0.00038313202358897886
s44d1008,-0.0010523023215072954
s45d1008,0.00016537838702722178
s46d1008,0.0002986810436485087
s47d1008,0.00015125066188170734
s48d1008,0.00019942021214828338
s49d1008,0.000194643264606558
s50d1008,-9.79539563590202e-06
s51d1008,3.233397087776344e-06
s52d1008,0.000357335324769822
s53d1008,-0.0012326805730300495
s0d1009,8.458718533765853e-05
s1d1009,-7.990446671690297e-05
s2d1009,-0.0008216448725737661
s3d1009,-0.0015766840559467725
s4d1009,-0.0010478584123141464
s5d1009,-0.0011257372985827257
s6d1009,-0.0017515931329391003
s7d1009,-0.0018399910391417263
s8d1009,-0.0015998610635816353
s9d1009,-0.002202843202592925
s10d1009,-0.002129412618988672
s11d1009,-0.0015798948039168086
s12d1009,-0.0011981965858198613
s13d1009,-0.0013026992643149467
s14d1009,-0.0011219926609808825
s15d1009,-0.001383486086418416
s16d1009,-0.0008622144681085173
s17d1009,-0.00110674894132223
s18d1009,-0.0015735749217804813
s19d1009,-0.0006742899475061805
s20d1009,-0.0005609425480165315
s21d1009,-0.0012008362986531866
s22d1009,-0.001050999258910185
s23d1009,-0.0012290867945775872
s24d1009,-0.0009673976097191971
s25d1009,-0.0013687123129154754
s26d1009,-0.0006140910711868127
s27d1009,-0.0018111773672776035
s28d1009,-0.00045127128446978935
s29d1009,-0.00042160202321684173
s30d1009,-0.0008437884074332892
s31d1009,-0.00034829819364624176
s32d1009,-0.00034121420057950597
s33d1009,-1.5050681850772418e-05
s34d1009,4.422439231153226e-05
s35d1009,7.831397331907203e-05
s36d1009,0.00017565921225371948
s37d1009,0.0003416218804787943
s38d1009,-0.0003121292427833537
s39d1009,0.00033639164517978927
s40d1009,-2.057919280207699e-06
s41d1009,0.00020335710129831385
s42d1009,0.00027121598123550344
s43d1009,-1.8863525957093456e-05
s44d1009,0.00019923605648884462
s45d1009,-6.779484348306544e-05
s46d1009,0.000828493830365803
s47d1009,0.0005628119239888404
s48d1009,-0.00038933800930786126
s49d1009,-0.0009693417594081478
s50d1009,-0.0010059056805122148
s51d1009,-0.0004224512380025776
s52d1009,-0.00046943258711801316
s53d1009,0.00010769543931370617
s0d1010,-4.9705579635146886e-05
s1d1010,-0.0006251199689395743
s2d1010,-0.0005864535419839957
s3d1010,-0.00016019509659310994
s4d1010,-0.0002679895352753819
s5d1010,0.0004506435660666865
s6d1010,0.0002313322623589023
s7d1010,0.0007417012975397342
s8d1010,0.00034773843505422875
s9d1010,0.0005311281758586576
s10d1010,5.693916052617741e-05
s11d1010,-1.8200803756827054e-06
s12d1010,-0.00026941350369761837
s13d1010,0.0001756579323621099
s14d1010,0.0002474319954825122
s15d1010,0.0007000185468251574
s16d1010,-0.001413306942809446
s17d1010,-0.0017799986320674644
s18d1010,-0.0016905847968351094
s19d1010,-0.0009440661851081518
s20d1010,-0.0006490092582064353
s21d1010,-0.00038945861565248176
s22d1010,1.6035845735140955e-05
s23d1010,-0.0006806223875825937
s24d1010,-0.00032638795085264015
s25d1010,-0.0008206681157328631
s26d1010,-0.0015744887056767308
s27d1010,-0.0005457590210918998
s28d1010,-0.000881440331643711
s29d1010,-0.0005115611451301147
s30d1010,-0.0008864566926014834
s31d1010,-0.0017771733620394973
s32d1010,-0.0023570698168295565
s33d1010,-0.0006640135492077884
s34d1010,-0.0011267135416287801
s35d1010,-0.0011495336106443705
s36d1010,-0.000797264780497985
s37d1010,-0.0007834658851899167
s38d1010,-0.0001312685832437735
s39d1010,-0.00013813359645888437
s40d1010,-0.0001439978954582569
s41d1010,-0.00035018733565926044
s42d1010,0.00042620490226605995
s43d1010,-0.00036238004568704425
s44d1010,-0.0002848486685563434
s45d1010,-0.0001804465616238862
s46d1010,-0.00036656189033236475
s47d1010,8.557714324809555e-06
s48d1010,0.0001933460946346834
s49d1010,-0.00027231213461372883
s50d1010,-0.00025582635507794384
s51d1010,-0.0003640423977601709
s52d1010,0.0001749111332016713
s53d1010,0.0005152454989494877
s0d1011,0.00024774110579943486
s1d1011,0.0005604330399994217
s2d1011,0.0006714844387609195
s3d1011,0.0003270224988765559
s4d1011,0.0005442295134675927
s5d1011,0.00013989670210659338
s6d1011,0.00020291606625121483
s7d1011,0.00022821668890004622
s8d1011,0.00047509603755661986
s9d1011,0.0005713107048543398
s10d1011,0.0008738684799581647
s11d1011,0.00037286162414894124
s12d1011,0.0007186358045996385
s13d1011,0.0006395445048281833
s14d1011,-0.00014401244625711048
s15d1011,-0.000738251723918391
s16d1011,0.00010471117918571743
s17d1011,0.00016415155674582562
s18d1011,0.00025385188969136553
s19d1011,0.0005456700133155369
s20d1011,0.00031164063520400524
s21d1011,9.848173694366243e-05
s22d1011,0.00019221580097490806
s23d1011,0.0001247984197516143
s24d1011,0.00034753235371931816
s25d1011,0.00043654621242789743
s26d1011,0.0004910348410014098
s27d1011,0.0005804690988909067
s28d1011,0.0006041731617025406
s29d1011,0.0007953865642883428
s30d1011,2.9211807281267783e-05
s31d1011,0.00014092935186210882
s32d1011,0.0003016922452202255
s33d1011,0.0005326721206639084
s34d1011,0.0005076880344225189
s35d1011,0.0004818340510804259
s36d1011,0.0005007792618243669
s37d1011,0.0005070747191781421
s38d1011,0.00025045416887831086
s39d1011,0.0004934049323916429
s40d1011,0.0004996994551663022
s41d1011,0.000535922623806463
s42d1011,0.000619149117446075
s43d1011,0.00037487568185420395
s44d1011,0.00040563578515474233
s45d1011,0.000848000004011403
s46d1011,0.00033225335838865254
s47d1011,0.00044041064927154323
s48d1011,0.0005354420622517985
s49d1011,0.0005240431530659838
s50d1011,4.6332106107332396e-05
s51d1011,0.00039622356087459895
s52d1011,0.000505815160521084
s53d1011,0.0006187602630219596
s0d1012,0.0005469190792226854
s1d1012,0.00018602048091452853
s2d1012,0.0004272538278690121
s3d1012,0.00017225648967078653
s4d1012,9.352538084934133e-05
s5d1012,-0.00015481945040744577
s6d1012,0.0004516601826930987
s7d1012,-0.0002789174176818371
s8d1012,0.0001851103735145158
s9d1012,9.610678214676477e-05
s10d1012,0.0006239515445941922
s11d1012,0.00044923857985986
s12d1012,0.0005501433423199774
s13d1012,0.00023043233648769126
s14d1012,0.000745580220238822
s15d1012,-0.0008011128271139265
s16d1012,-0.00043736388644022035
s17d1012,0.0027219882603452595
s18d1012,-0.0017716789815204435
s19d1012,-0.004329370620682482
s20d1012,-0.0022287122958761572
s21d1012,-0.0014155224614205348
s22d1012,-0.0027622342120241857
s23d1012,-0.0028987256604943936
s24d1012,-0.002138632578900231
s25d1012,-0.0033247224318159623
s26d1012,-0.0028993739478150094
s27d1012,-0.001978962607821565
s28d1012,-0.002048099153446653
s29d1012,-0.0019614292099946174
s30d1012,-0.0022556532356410477
s31d1012,0.0013202535056453294
s32d1012,-0.003956519505733331
s33d1012,-0.003789950530635877
s34d1012,0.0012489910202245547
s35d1012,-0.00442197842416968
s36d1012,-0.00890633664474033
s37d1012,-0.00653857346085104
s38d1012,-0.0076136639197800695
s39d1012,-0.0053606580868542884
s40d1012,-0.0051916595309903744
s41d1012,-0.005812415907870272
s42d1012,-0.006922120272215511
s43d1012,-0.007852974839304756
s44d1012,-0.005956724224949899
s45d1012,-0.006843565579713563
s46d1012,-0.005471958441678472
s47d1012,-0.009779591113224058
s48d1012,-0.013315981590887023
s49d1012,-0.009419835641034924
s50d1012,-0.006206368082335283
s51d1012,-0.007181475686355835
s52d1012,-0.005795688932543553
s53d1012,-0.01144910083308915
s0d1013,-0.004632110007454405
s1d1013,-0.010299678085653366
s2d1013,-0.006524645716521329
s3d1013,-0.005020113972239703
s4d1013,-0.005576084568673499
s5d1013,-0.005128748009709992
s6d1013,-0.006399149503976229
s7d1013,-0.005456330009765059
s8d1013,-0.006000289680561599
s9d1013,-0.0060287857070256586
s10d1013,-0.008023380504559767
s11d1013,-0.008438739509000405
s12d1013,-0.007289829127842075
s13d1013,-0.007024885550922238
s14d1013,-0.0072286466878488855
s15d1013,-0.007696072084202818
s16d1013,-0.009414375551349665
s17d1013,-0.006887259466739602
s18d1013,-0.00556751982886384
s19d1013,-0.005898588914187092
s20d1013,-0.004731539276240367
s21d1013,-0.005481593631553228
s22d1013,-0.005680754962150789
s23d1013,-0.004831652206087743
s24d1013,-0.0060585766889174626
s25d1013,-0.010563571750250411
s26d1013,-0.010500477531204797
s27d1013,-0.010171069463408542
s28d1013,-0.006521484701861894
s29d1013,-0.013343762919985165
s30d1013,-0.01001740184603683
s31d1013,-0.01278401107065687
s32d1013,-0.02500787801800351
s33d1013,-0.005699394388828117
s34d1013,-0.019859567756364344
s35d1013,-0.01924079682500228
s36d1013,-0.019655017881644348
s37d1013,-0.017003628806766303
s38d1013,-0.014264208023569732
s39d1013,-0.010480777109052973
s40d1013,-0.014551955633434139
s41d1013,-0.012942023089371759
s42d1013,-0.015592184781508799
s43d1013,-0.0165660541311259
s44d1013,-0.010422552920807696
s45d1013,-0.019570720230865476
s46d1013,-0.01552019511677403
s47d1013,-0.015171838677672305
s48d1013,-0.01997178730447626
s49d1013,-0.02071343298868618
s50d1013,-0.015535732022609385
s51d1013,-0.012648545990433375
s52d1013,-0.0007231772771512908
s53d1013,-0.0010696143018200793
s0d1014,-0.0009596974917038597
s1d1014,-0.0009013945138581906
s2d1014,-8.02714207771213e-05
s3d1014,-0.0003162306895521426
s4d1014,-0.00041791730623022246
s5d1014,-0.00013170059465816408
s6d1014,-0.00032482261765347893
s7d1014,-0.00036348466666434164
s8d1014,5.749008238627607e-05
s9d1014,-0.00030171583050676333
s10d1014,-0.0005790355701860293
s11d1014,-0.0007899420687700353
s12d1014,-0.001173523431233467
s13d1014,-0.0019088867150231803
s14d1014,-0.0016367077160647928
s15d1014,-0.0008732961172886601
s16d1014,-0.0005329195332920106
s17d1014,-0.0002701994438611124
s18d1014,-0.0005608138182233622
s19d1014,-0.0007032524334964767
s20d1014,-0.0013560408894364804
s21d1014,-0.0009815338794155037
s22d1014,-0.00070877898973938
s23d1014,-0.0007442654715757667
s24d1014,-0.0005418268176057882
s25d1014,-0.0003087585107282584
s26d1014,-0.00020888159501387905
s27d1014,-0.000395049314969885
s28d1014,-0.0005493419453702973
s29d1014,-0.00030883576815833765
s30d1014,-0.0005557091916820627
s31d1014,-0.0008452600371195006
s32d1014,-0.00023893917950758032
s33d1014,-0.0002503306334464598
s34d1014,-0.0007656780590643824
s35d1014,-0.0009763035127706662
s36d1014,-0.0007370391283138085
s37d1014,-0.0010741262565598197
s38d1014,-0.0009216580178126868
s39d1014,-0.0005172559544552521
s40d1014,-0.0004295797299075704
s41d1014,-0.0004644115015150535
s42d1014,-0.0002816824059009111
s43d1014,-0.0007579869080331816
s44d1014,-0.00035856517246559815
s45d1014,-0.0004054229859137238
s46d1014,6.59220005294781e-05
s47d1014,0.0003189998335063251
s48d1014,0.00015006780622024533
s49d1014,-0.001252409854859489
s50d1014,-0.0005976603939503067
s51d1014,-0.0006684440003524956
s52d1014,-0.00172700178614584
s53d1014,-0.0005127681012193704
s0d1015,-0.0007124380913735365
s1d1015,-0.00047482313525439674
s2d1015,-0.0007171830979130064
s3d1015,-0.0013326312547695253
s4d1015,-0.001464344292388205
s5d1015,-0.0010805891007179048
s6d1015,-0.0004106940873351496
s7d1015,-0.0035109729394521582
s8d1015,-0.0015308350093477968
s9d1015,-0.001404549517685959
s10d1015,-0.002194871729468292
s11d1015,-0.0009636686589791625
s12d1015,-0.000635197258361456
s13d1015,-0.0006521705826254111
s14d1015,-0.0006018252248129606
s15d1015,-0.0005670078522252027
s16d1015,-0.0004589074787201609
s17d1015,-0.0008275549818010188
s18d1015,-0.0004639774743984211
s19d1015,0.00019492741609708204
s20d1015,-0.00032277473002566585
s21d1015,-3.063688992995103e-05
s22d1015,-0.00018415811682413307
s23d1015,-0.0008510450141861431
s24d1015,-0.0012879870045637435
s25d1015,-0.000555638866281813
s26d1015,-0.0006291609882908408
s27d1015,-0.0007678051757052631
s28d1015,-0.0008753131844444055
s29d1015,-0.0008947951297915493
s30d1015,-0.0007667320289933741
s31d1015,-0.00038770643577506645
s32d1015,-0.000773399945897969
s33d1015,-0.0010834105362517894
s34d1015,-0.00145303431992737
s35d1015,-0.0011047525317713545
s36d1015,-0.0003635504816842713
s37d1015,-0.00045685812970309384
s38d1015,-0.0007210459949534248
s39d1015,-0.0005083084952544788
s40d1015,-0.0009040889210615195
s41d1015,-0.0010034448463146664
s42d1015,-0.0011441191484429167
s43d1015,-0.00032972524955589754
s44d1015,0.0001487547259565378
s45d1015,-0.00022812208769211733
s46d1015,-0.00035803677508666667
s47d1015,-0.00012122704040983413
s48d1015,-0.0001536279908544995
s49d1015,0.00024969105489799394
s50d1015,-0.0005620683241929006
s51d1015,-0.00046530139809595203
s52d1015,-0.0005794771927078359
s53d1015,-0.00040083879869505295
s0d1016,-0.00029051013735006005
s1d1016,-0.0004172489873898338
s2d1016,-0.0007604868401211969
s3d1016,-0.00035515345241690123
s4d1016,-0.0003274976124429947
s5d1016,-2.148742362299231e-05
s6d1016,-0.0003017093079844984
s7d1016,-3.281287023490292e-05
s8d1016,-0.0003587059572888276
s9d1016,-0.0008647147630096701
s10d1016,-0.000598057326451682
s11d1016,-0.00046551739457249093
s12d1016,-0.00046241879799461313
s13d1016,-1.1373094814828583e-05
s14d1016,-0.00012990999928923436
s15d1016,-0.0004083798198250108
s16d1016,-0.0004701576860658531
s17d1016,-0.0007876558148328821
s18d1016,-0.0005286937832382787
s19d1016,-5.0530286278909885e-05
s20d1016,-0.00011966691634483469
s21d1016,-0.0016772626464200678
s22d1016,-0.0006195336172705587
s23d1016,-0.0005318447196057128
s24d1016,-0.00026953714656461703
s25d1016,-0.00020545932291194616
s26d1016,-0.0015069655512537018
s27d1016,-0.0006686845205453621
s28d1016,-0.00039423638217787925
s29d1016,-0.00016273955554742042
s30d1016,3.632976817511519e-05
s31d1016,-0.0005770275637788703
s32d1016,-0.00042390537925142847
s33d1016,-0.0005403941887060022
s34d1016,-0.0006012021399822618
s35d1016,6.424898971832838e-05
s36d1016,-0.0006573697456086817
s37d1016,-0.0004801060866204635
s38d1016,-0.0006950790549050561
